price,n_accommodates,n_bathrooms,n_beds,n_guests_included,n_extra_people,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,n_days_since,p_host_response_rate,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,d_hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,property_type,room_type,usd_price_day,usd_cleaning_fee,cancellation_policy,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
40,4,2,2,2,12,2,26,89,.99,789,100,House,Private room,strict,Real Bed,Hackney,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,40.00,20,strict,3.6888795,16,1.3862944,1.9218121,.69314718,2,3.2958369,1,6.6707664,44.499123,296.84326,622521,491169056,4.4886365,2
35,1,2,1,1,0,3,1,100,.06,538,,House,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,Hackney,House,Private room,35.00,,strict,3.5553482,1,0,0,0,2,.69314718,1,6.2878585,39.537163,248.6041,289444,155720864,4.6051702,3
200,6,1,3,1,0,5,0,,,,100,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Hackney,House,Entire home/apt,200.00,80,flexible,5.2983174,36,1.7917595,3.210402,1.0986123,1,0,0,,,,,,,3
80,2,1,1,1,0,6,5,84,.28,529,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,80.00,15,strict,4.3820267,4,.69314718,.48045301,0,1,1.7917595,1,6.2709885,39.325294,246.60847,279841,148035888,4.4308167,3
85,5,1,2,4,15,2,9,100,.63,426,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,85.00,,strict,4.4426513,25,1.6094379,2.5902905,.69314718,1,2.3025851,1,6.0544395,36.656239,221.93298,181476,77308776,4.6051702,2
120,6,2,3,1,0,2,13,95,.91,429,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,120.00,30,moderate,4.7874918,36,1.7917595,3.210402,1.0986123,2,2.6390574,1,6.0614572,36.741264,222.7056,184041,78953592,4.5538769,2
59,2,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,59.00,,flexible,4.0775375,4,.69314718,.48045301,0,1,0,0,,,,,,,1
29,1,1,1,1,0,3,2,100,.18,338,,Apartment,Private room,flexible,Couch,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,29.00,,flexible,3.3672957,1,0,0,0,1,1.0986123,1,5.8230457,33.90786,197.44702,114244,38614472,4.6051702,3
70,2,1,1,1,0,1,2,100,.49,121,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,70.00,10,moderate,4.2484951,4,.69314718,.48045301,0,1,1.0986123,1,4.7957907,22.999609,110.30131,14641,1771561,4.6051702,1
60,5,1,4,1,0,1,2,100,.28,214,,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,60.00,,flexible,4.0943446,25,1.6094379,2.5902905,1.3862944,1,1.0986123,1,5.3659759,28.793697,154.50629,45796,9800344,4.6051702,1
65,2,1,1,1,0,2,13,97,.4,977,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,65.00,30,strict,4.1743875,4,.69314718,.48045301,0,1,2.6390574,1,6.8844867,47.396156,326.29822,954529,932574848,4.5747108,2
40,2,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Private room,40.00,,flexible,3.6888795,4,.69314718,.48045301,0,1,0,0,,,,,,,1
98,4,1.5,2,2,0,1,22,98,1.2,551,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,98.00,50,strict,4.5849676,16,1.3862944,1.9218121,.69314718,1,3.1354942,1,6.3117347,39.837994,251.44685,303601,167284144,4.5849676,1
55,2,1,1,1,0,1,0,,,,100,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Hackney,House,Private room,55.00,,flexible,4.0073333,4,.69314718,.48045301,0,1,0,0,,,,,,,1
30,1,2,1,1,0,2,0,,,,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Hackney,House,Private room,30.00,,moderate,3.4011974,1,0,0,0,2,0,0,,,,,,,2
90,3,1,2,2,30,2,3,87,.15,601,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,90.00,,flexible,4.4998097,9,1.0986123,1.206949,.69314718,1,1.3862944,1,6.3985949,40.942017,261.97137,361201,217081808,4.4659081,2
30,1,1,1,1,0,7,0,,,,0,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,30.00,,moderate,3.4011974,1,0,0,0,1,0,0,,,,,,,3
30,2,1,1,1,7,2,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,0,0,,,,,,,2
70,2,1,1,1,20,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,Hackney,Apartment,Private room,70.00,11,flexible,4.2484951,4,.69314718,.48045301,0,1,0,0,,,,,,,1
90,3,1,1,1,0,2,1,100,.15,199,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,90.00,,flexible,4.4998097,9,1.0986123,1.206949,0,1,.69314718,1,5.2933049,28.019077,148.31352,39601,7880599,4.6051702,2
188,6,1,3,1,0,4,0,,,,50,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,188.00,45,strict,5.2364421,36,1.7917595,3.210402,1.0986123,1,0,0,,,,,,,3
100,2,1,1,1,0,1,1,100,.14,216,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,100.00,20,flexible,4.6051702,4,.69314718,.48045301,0,1,.69314718,1,5.3752785,28.89362,155.31125,46656,10077696,4.6051702,1
100,2,1,1,1,0,4,1,100,.07,419,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,100.00,40,flexible,4.6051702,4,.69314718,.48045301,0,1,.69314718,1,6.0378709,36.455883,220.11592,175561,73560056,4.6051702,3
70,2,1,1,1,0,1,0,,,,,House,Private room,flexible,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,Hackney,House,Private room,70.00,10,flexible,4.2484951,4,.69314718,.48045301,0,1,0,0,,,,,,,1
150,4,1,3,1,0,3,0,,,,,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,150.00,,flexible,5.0106354,16,1.3862944,1.9218121,1.0986123,1,0,0,,,,,,,3
125,2,1,1,1,0,2,2,100,.15,405,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Hackney,Apartment,Entire home/apt,125.00,30,strict,4.8283138,4,.69314718,.48045301,0,1,1.0986123,1,6.0038872,36.046661,216.42009,164025,66430124,4.6051702,2
35,2,2,1,1,15,2,68,96,1.91,1069,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,35.00,9,moderate,3.5553482,4,.69314718,.48045301,0,2,4.2341065,2,6.9744787,48.643353,339.26202,1142761,1221611520,4.5643482,2
60,2,1,1,1,10,3,100,95,3.01,997,100,House,Private room,strict,Real Bed,Hackney,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,Hackney,House,Private room,60.00,,strict,4.0943446,4,.69314718,.48045301,0,1,4.6151204,2,6.9047508,47.675583,329.18802,994009,991026944,4.5538769,3
195,7,3.5,3,4,20,3,0,,,,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,195.00,85,strict,5.2729998,49,1.9459101,3.786566,1.0986123,2,0,0,,,,,,,3
35,2,1,1,1,5,1,2,100,.38,155,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,35.00,20,strict,3.5553482,4,.69314718,.48045301,0,1,1.0986123,1,5.0434251,25.436136,128.28525,24025,3723875,4.6051702,1
50,2,1,1,2,15,2,2,100,.4,149,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,50.00,45,strict,3.9120231,4,.69314718,.48045301,0,1,1.0986123,1,5.0039463,25.039478,125.2962,22201,3307949,4.6051702,2
93,4,1,2,1,0,3,18,97,1.16,465,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,93.00,50,strict,4.5325994,16,1.3862944,1.9218121,.69314718,1,2.9444389,1,6.1420374,37.724625,231.70604,216225,100544624,4.5747108,3
100,4,2,2,1,0,2,1,100,1,6,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,100.00,20,flexible,4.6051702,16,1.3862944,1.9218121,.69314718,2,.69314718,1,1.7917595,3.210402,5.7522683,36,216,4.6051702,2
52,2,1,1,1,0,2,0,,,,,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,52.00,,moderate,3.9512436,4,.69314718,.48045301,0,1,0,0,,,,,,,2
50,2,1.5,1,1,10,1,0,,,,100,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,50.00,,flexible,3.9120231,4,.69314718,.48045301,0,1,0,0,,,,,,,1
71,3,1,1,1,0,2,1,40,1,6,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,71.00,,flexible,4.2626801,9,1.0986123,1.206949,0,1,.69314718,1,1.7917595,3.210402,5.7522683,36,216,3.6888795,2
129,4,1,2,1,0,4,5,100,.71,211,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,129.00,20,strict,4.8598123,16,1.3862944,1.9218121,.69314718,1,1.7917595,1,5.3518581,28.642385,153.28998,44521,9393931,4.6051702,3
45,2,2,1,1,0,1,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,45.00,,flexible,3.8066626,4,.69314718,.48045301,0,2,0,0,,,,,,,1
77,2,1,1,1,0,2,6,97,1.98,90,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,77.00,40,strict,4.3438053,4,.69314718,.48045301,0,1,1.9459101,1,4.4998097,20.248287,91.113441,8100,729000,4.5747108,2
36,1,1,1,1,20,1,0,,,,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Hackney,Apartment,Private room,36.00,,moderate,3.583519,1,0,0,0,1,0,0,,,,,,,1
100,4,1,2,1,0,1,1,100,1,13,100,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Entire home/apt,100.00,85,flexible,4.6051702,16,1.3862944,1.9218121,.69314718,1,.69314718,1,2.5649493,6.5789647,16.87471,169,2197,4.6051702,1
100,2,1,1,2,30,3,4,100,.83,144,90,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,100.00,30,strict,4.6051702,4,.69314718,.48045301,0,1,1.6094379,1,4.9698133,24.699045,122.74964,20736,2985984,4.6051702,3
99,4,2,2,2,0,2,9,100,.23,1183,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,99.00,30,flexible,4.59512,16,1.3862944,1.9218121,.69314718,2,2.3025851,1,7.075809,50.067074,354.26505,1399489,1655595520,4.6051702,2
115,3,1,1,2,20,1,5,100,.24,637,,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,115.00,40,strict,4.7449322,9,1.0986123,1.206949,0,1,1.7917595,1,6.4567695,41.689873,269.18188,405769,258474848,4.6051702,1
90,4,1,2,1,0,1,0,,,,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,90.00,,flexible,4.4998097,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,1
23,1,1,1,1,0,3,0,,,,,Apartment,Private room,flexible,Couch,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,23.00,20,flexible,3.1354942,1,0,0,0,1,0,0,,,,,,,3
100,5,1,2,2,10,2,12,85,1.57,229,0,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,100.00,30,strict,4.6051702,25,1.6094379,2.5902905,.69314718,1,2.5649493,1,5.433722,29.525335,160.43246,52441,12008989,4.4426513,2
18,1,1.5,1,1,0,3,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,18.00,,flexible,2.8903718,1,0,0,0,1,0,0,,,,,,,3
65,2,1,1,1,0,2,0,,,,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,Hackney,Apartment,Private room,65.00,,flexible,4.1743875,4,.69314718,.48045301,0,1,0,0,,,,,,,2
170,4,2,2,4,35,2,8,98,.5,477,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,170.00,50,strict,5.1357985,16,1.3862944,1.9218121,.69314718,2,2.1972246,1,6.1675167,38.038261,234.60162,227529,108531336,4.5849676,2
193,4,2,2,1,0,3,0,,,,98,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,193.00,95,strict,5.2626901,16,1.3862944,1.9218121,.69314718,2,0,0,,,,,,,3
85,5,1,3,1,0,3,1,100,.15,195,,House,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,85.00,30,moderate,4.4426513,25,1.6094379,2.5902905,1.0986123,1,.69314718,1,5.2729998,27.804527,146.61327,38025,7414875,4.6051702,3
135,4,1,2,4,25,6,0,,,,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Hackney,Apartment,Entire home/apt,135.00,40,strict,4.9052749,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,3
85,4,1.5,3,1,0,3,4,95,.39,303,100,House,Entire home/apt,flexible,Real Bed,Hackney,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Entire home/apt,85.00,40,flexible,4.4426513,16,1.3862944,1.9218121,1.0986123,1,1.6094379,1,5.7137327,32.64674,186.53476,91809,27818128,4.5538769,3
185,4,2,2,1,0,3,5,100,.15,977,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,185.00,30,strict,5.220356,16,1.3862944,1.9218121,.69314718,2,1.7917595,1,6.8844867,47.396156,326.29822,954529,932574848,4.6051702,3
37,2,2,1,1,20,1,40,96,.74,1615,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,37.00,10,moderate,3.6109178,4,.69314718,.48045301,0,2,3.713572,1,7.3870902,54.569103,403.10687,2608225,4212283392,4.5643482,1
98,6,1,3,4,20,2,2,70,.82,72,99,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,98.00,65,moderate,4.5849676,36,1.7917595,3.210402,1.0986123,1,1.0986123,1,4.2766662,18.289873,78.219681,5184,373248,4.2484951,2
90,4,1,2,1,0,1,8,90,1.71,139,90,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,90.00,15,moderate,4.4998097,16,1.3862944,1.9218121,.69314718,1,2.1972246,1,4.934474,24.349033,120.14967,19321,2685619,4.4998097,1
150,4,1,2,1,0,3,0,,,,90,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,150.00,,flexible,5.0106354,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,3
